Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.1000;-61.8100;-58.6400;-3.1700
1200.2000;-61.7900;-58.6400;-3.1500
1200.3000;-61.7700;-58.6300;-3.1400
1200.4000;-61.7500;-58.6200;-3.1300
1200.5000;-61.7400;-58.6100;-3.1300
1200.6000;-61.7300;-58.6000;-3.1300
1200.7000;-61.7100;-58.5900;-3.1200
1200.8000;-61.6900;-58.5900;-3.1000
1200.9000;-61.6800;-58.5800;-3.1000
1201.0000;-61.6600;-58.5700;-3.0900
1201.1000;-61.6400;-58.5600;-3.0800
1201.2000;-61.6200;-58.5400;-3.0800
1201.3000;-61.6000;-58.5300;-3.0700
1201.4000;-61.5800;-58.5100;-3.0700
1201.5000;-61.5600;-58.5000;-3.0600
1201.6000;-61.5400;-58.4900;-3.0500
1201.7000;-61.5100;-58.4700;-3.0400
1201.8000;-61.4900;-58.4500;-3.0400
1201.9000;-61.4600;-58.4300;-3.0300
1202.0000;-61.4300;-58.4100;-3.0200
1202.1000;-61.4100;-58.3900;-3.0200
1202.2000;-61.3900;-58.3700;-3.0200
1202.3000;-61.3700;-58.3500;-3.0200
1202.4000;-61.3500;-58.3400;-3.0100
1202.5000;-61.3300;-58.3100;-3.0200
1202.6000;-61.3000;-58.2900;-3.0100
1202.7000;-61.2800;-58.2600;-3.0200
1202.8000;-61.2700;-58.2400;-3.0300
1202.9000;-61.2500;-58.2200;-3.0300
1203.0000;-61.2400;-58.2000;-3.0400
1203.1000;-61.2200;-58.1700;-3.0500
1203.2000;-61.2000;-58.1500;-3.0500
1203.3000;-61.1900;-58.1200;-3.0700
1203.4000;-61.1700;-58.0900;-3.0800
1203.5000;-61.1600;-58.0600;-3.1000
1203.6000;-61.1500;-58.0400;-3.1100
1203.7000;-61.1400;-58.0200;-3.1200
1203.8000;-61.1300;-57.9900;-3.1400
1203.9000;-61.1100;-57.9700;-3.1400
1204.0000;-61.1000;-57.9500;-3.1500
1204.1000;-61.1000;-57.9200;-3.1800
1204.2000;-61.0900;-57.9000;-3.1900
1204.3000;-61.0800;-57.8800;-3.2000
1204.4000;-61.0700;-57.8600;-3.2100
1204.5000;-61.0700;-57.8400;-3.2300
1204.6000;-61.0600;-57.8200;-3.2400
1204.7000;-61.0500;-57.8000;-3.2500
1204.8000;-61.0500;-57.7800;-3.2700
1204.9000;-61.0400;-57.7700;-3.2700
1205.0000;-61.0400;-57.7500;-3.2900
1205.1000;-61.0300;-57.7400;-3.2900
1205.2000;-61.0300;-57.7200;-3.3100
1205.3000;-61.0200;-57.7000;-3.3200
1205.4000;-61.0100;-57.6900;-3.3200
1205.5000;-61.0100;-57.6700;-3.3400
1205.6000;-61.0100;-57.6600;-3.3500
1205.7000;-61.0100;-57.6500;-3.3600
1205.8000;-61.0100;-57.6400;-3.3700
1205.9000;-61.0000;-57.6300;-3.3700
1206.0000;-61.0000;-57.6100;-3.3900
1206.1000;-60.9900;-57.6000;-3.3900
1206.2000;-60.9900;-57.5900;-3.4000
1206.3000;-60.9900;-57.5800;-3.4100
1206.4000;-60.9900;-57.5700;-3.4200
1206.5000;-60.9900;-57.5600;-3.4300
1206.6000;-60.9900;-57.5500;-3.4400
1206.7000;-60.9900;-57.5400;-3.4500
1206.8000;-60.9800;-57.5300;-3.4500
1206.9000;-60.9800;-57.5200;-3.4600
1207.0000;-60.9700;-57.5100;-3.4600
1207.1000;-60.9700;-57.5000;-3.4700
1207.2000;-60.9600;-57.4900;-3.4700
1207.3000;-60.9600;-57.4800;-3.4800
1207.4000;-60.9500;-57.4600;-3.4900
1207.5000;-60.9400;-57.4500;-3.4900
1207.6000;-60.9400;-57.4400;-3.5000
1207.7000;-60.9300;-57.4300;-3.5000
1207.8000;-60.9200;-57.4100;-3.5100
1207.9000;-60.9100;-57.4000;-3.5100
1208.0000;-60.9000;-57.3900;-3.5100
1208.1000;-60.8900;-57.3700;-3.5200
1208.2000;-60.8900;-57.3600;-3.5300
1208.3000;-60.8800;-57.3400;-3.5400
1208.4000;-60.8700;-57.3200;-3.5500
1208.5000;-60.8600;-57.3000;-3.5600
1208.6000;-60.8500;-57.2800;-3.5700
1208.7000;-60.8300;-57.2600;-3.5700
1208.8000;-60.8200;-57.2400;-3.5800
1208.9000;-60.8000;-57.2200;-3.5800
1209.0000;-60.7900;-57.2000;-3.5900
1209.1000;-60.7700;-57.1700;-3.6000
1209.2000;-60.7500;-57.1500;-3.6000
1209.3000;-60.7400;-57.1300;-3.6100
1209.4000;-60.7200;-57.1000;-3.6200
1209.5000;-60.6900;-57.0800;-3.6100
1209.6000;-60.6700;-57.0500;-3.6200
1209.7000;-60.6500;-57.0300;-3.6200
1209.8000;-60.6200;-57.0000;-3.6200
1209.9000;-60.6000;-56.9700;-3.6300
1210.0000;-60.5700;-56.9500;-3.6200
1210.1000;-60.5500;-56.9200;-3.6300
1210.2000;-60.5200;-56.8900;-3.6300
1210.3000;-60.4900;-56.8600;-3.6300
1210.4000;-60.4600;-56.8400;-3.6200
1210.5000;-60.4300;-56.8100;-3.6200
1210.6000;-60.4100;-56.7800;-3.6300
1210.7000;-60.3800;-56.7600;-3.6200
1210.8000;-60.3600;-56.7300;-3.6300
1210.9000;-60.3400;-56.7100;-3.6300
1211.0000;-60.3100;-56.6800;-3.6300
1211.1000;-60.2900;-56.6500;-3.6400
1211.2000;-60.2700;-56.6300;-3.6400
1211.3000;-60.2400;-56.6000;-3.6400
1211.4000;-60.2200;-56.5800;-3.6400
1211.5000;-60.2000;-56.5600;-3.6400
1211.6000;-60.1700;-56.5300;-3.6400
1211.7000;-60.1500;-56.5100;-3.6400
1211.8000;-60.1200;-56.4900;-3.6300
1211.9000;-60.1000;-56.4600;-3.6400
1212.0000;-60.0800;-56.4400;-3.6400
