Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.1000;-61.7500;-58.6400;-3.1100
1200.2000;-61.7300;-58.6400;-3.0900
1200.3000;-61.7100;-58.6300;-3.0800
1200.4000;-61.6900;-58.6200;-3.0700
1200.5000;-61.6800;-58.6100;-3.0700
1200.6000;-61.6700;-58.6000;-3.0700
1200.7000;-61.6600;-58.5900;-3.0700
1200.8000;-61.6400;-58.5900;-3.0500
1200.9000;-61.6200;-58.5800;-3.0400
1201.0000;-61.6000;-58.5700;-3.0300
1201.1000;-61.5800;-58.5600;-3.0200
1201.2000;-61.5600;-58.5400;-3.0200
1201.3000;-61.5400;-58.5300;-3.0100
1201.4000;-61.5300;-58.5100;-3.0200
1201.5000;-61.5100;-58.5000;-3.0100
1201.6000;-61.4900;-58.4900;-3.0000
1201.7000;-61.4700;-58.4700;-3.0000
1201.8000;-61.4500;-58.4500;-3.0000
1201.9000;-61.4400;-58.4300;-3.0100
1202.0000;-61.4200;-58.4100;-3.0100
1202.1000;-61.4000;-58.3900;-3.0100
1202.2000;-61.3900;-58.3700;-3.0200
1202.3000;-61.3700;-58.3500;-3.0200
1202.4000;-61.3600;-58.3400;-3.0200
1202.5000;-61.3400;-58.3100;-3.0300
1202.6000;-61.3200;-58.2900;-3.0300
1202.7000;-61.3000;-58.2600;-3.0400
1202.8000;-61.2900;-58.2400;-3.0500
1202.9000;-61.2700;-58.2200;-3.0500
1203.0000;-61.2600;-58.2000;-3.0600
1203.1000;-61.2500;-58.1700;-3.0800
1203.2000;-61.2400;-58.1500;-3.0900
1203.3000;-61.2300;-58.1200;-3.1100
1203.4000;-61.2200;-58.0900;-3.1300
1203.5000;-61.2100;-58.0600;-3.1500
1203.6000;-61.2100;-58.0400;-3.1700
1203.7000;-61.2000;-58.0200;-3.1800
1203.8000;-61.1900;-57.9900;-3.2000
1203.9000;-61.1800;-57.9700;-3.2100
1204.0000;-61.1800;-57.9500;-3.2300
1204.1000;-61.1700;-57.9200;-3.2500
1204.2000;-61.1700;-57.9000;-3.2700
1204.3000;-61.1700;-57.8800;-3.2900
1204.4000;-61.1600;-57.8600;-3.3000
1204.5000;-61.1600;-57.8400;-3.3200
1204.6000;-61.1500;-57.8200;-3.3300
1204.7000;-61.1500;-57.8000;-3.3500
1204.8000;-61.1500;-57.7800;-3.3700
1204.9000;-61.1500;-57.7700;-3.3800
1205.0000;-61.1500;-57.7500;-3.4000
1205.1000;-61.1500;-57.7400;-3.4100
1205.2000;-61.1500;-57.7200;-3.4300
1205.3000;-61.1400;-57.7000;-3.4400
1205.4000;-61.1400;-57.6900;-3.4500
1205.5000;-61.1300;-57.6700;-3.4600
1205.6000;-61.1400;-57.6600;-3.4800
1205.7000;-61.1400;-57.6500;-3.4900
1205.8000;-61.1400;-57.6400;-3.5000
1205.9000;-61.1400;-57.6300;-3.5100
