Wavelength;Intensity_Meas;Intensity_Ref;Difference_dB
1200.1000;-62.2500;-58.6400;-3.6100
1200.2000;-62.2300;-58.6400;-3.5900
1200.3000;-62.2100;-58.6300;-3.5800
1200.4000;-62.1900;-58.6200;-3.5700
1200.5000;-62.1700;-58.6100;-3.5600
1200.6000;-62.1600;-58.6000;-3.5600
1200.7000;-62.1400;-58.5900;-3.5500
1200.8000;-62.1100;-58.5900;-3.5200
1200.9000;-62.0900;-58.5800;-3.5100
1201.0000;-62.0600;-58.5700;-3.4900
1201.1000;-62.0400;-58.5600;-3.4800
1201.2000;-62.0100;-58.5400;-3.4700
1201.3000;-61.9900;-58.5300;-3.4600
1201.4000;-61.9700;-58.5100;-3.4600
1201.5000;-61.9400;-58.5000;-3.4400
1201.6000;-61.9200;-58.4900;-3.4300
1201.7000;-61.8900;-58.4700;-3.4200
1201.8000;-61.8600;-58.4500;-3.4100
1201.9000;-61.8300;-58.4300;-3.4000
1202.0000;-61.8000;-58.4100;-3.3900
1202.1000;-61.7800;-58.3900;-3.3900
1202.2000;-61.7500;-58.3700;-3.3800
1202.3000;-61.7300;-58.3500;-3.3800
1202.4000;-61.7000;-58.3400;-3.3600
1202.5000;-61.6700;-58.3100;-3.3600
1202.6000;-61.6400;-58.2900;-3.3500
1202.7000;-61.6100;-58.2600;-3.3500
1202.8000;-61.5900;-58.2400;-3.3500
1202.9000;-61.5600;-58.2200;-3.3400
1203.0000;-61.5400;-58.2000;-3.3400
1203.1000;-61.5100;-58.1700;-3.3400
1203.2000;-61.4900;-58.1500;-3.3400
1203.3000;-61.4600;-58.1200;-3.3400
1203.4000;-61.4400;-58.0900;-3.3500
1203.5000;-61.4200;-58.0600;-3.3600
1203.6000;-61.4000;-58.0400;-3.3600
1203.7000;-61.3700;-58.0200;-3.3500
1203.8000;-61.3500;-57.9900;-3.3600
1203.9000;-61.3200;-57.9700;-3.3500
1204.0000;-61.3000;-57.9500;-3.3500
1204.1000;-61.2800;-57.9200;-3.3600
1204.2000;-61.2600;-57.9000;-3.3600
1204.3000;-61.2400;-57.8800;-3.3600
1204.4000;-61.2200;-57.8600;-3.3600
1204.5000;-61.1900;-57.8400;-3.3500
1204.6000;-61.1700;-57.8200;-3.3500
1204.7000;-61.1500;-57.8000;-3.3500
1204.8000;-61.1300;-57.7800;-3.3500
1204.9000;-61.1100;-57.7700;-3.3400
1205.0000;-61.0900;-57.7500;-3.3400
1205.1000;-61.0700;-57.7400;-3.3300
1205.2000;-61.0500;-57.7200;-3.3300
1205.3000;-61.0300;-57.7000;-3.3300
1205.4000;-61.0000;-57.6900;-3.3100
1205.5000;-60.9800;-57.6700;-3.3100
1205.6000;-60.9600;-57.6600;-3.3000
1205.7000;-60.9500;-57.6500;-3.3000
1205.8000;-60.9300;-57.6400;-3.2900
1205.9000;-60.9100;-57.6300;-3.2800
1206.0000;-60.8900;-57.6100;-3.2800
1206.1000;-60.8600;-57.6000;-3.2600
1206.2000;-60.8400;-57.5900;-3.2500
1206.3000;-60.8200;-57.5800;-3.2400
1206.4000;-60.8000;-57.5700;-3.2300
1206.5000;-60.7800;-57.5600;-3.2200
1206.6000;-60.7600;-57.5500;-3.2100
1206.7000;-60.7400;-57.5400;-3.2000
1206.8000;-60.7300;-57.5300;-3.2000
1206.9000;-60.7100;-57.5200;-3.1900
1207.0000;-60.6900;-57.5100;-3.1800
1207.1000;-60.6700;-57.5000;-3.1700
1207.2000;-60.6500;-57.4900;-3.1600
1207.3000;-60.6400;-57.4800;-3.1600
1207.4000;-60.6200;-57.4600;-3.1600
1207.5000;-60.6100;-57.4500;-3.1600
1207.6000;-60.5900;-57.4400;-3.1500
1207.7000;-60.5800;-57.4300;-3.1500
1207.8000;-60.5600;-57.4100;-3.1500
1207.9000;-60.5500;-57.4000;-3.1500
1208.0000;-60.5300;-57.3900;-3.1400
1208.1000;-60.5200;-57.3700;-3.1500
1208.2000;-60.5000;-57.3600;-3.1400
1208.3000;-60.4900;-57.3400;-3.1500
1208.4000;-60.4800;-57.3200;-3.1600
1208.5000;-60.4600;-57.3000;-3.1600
1208.6000;-60.4500;-57.2800;-3.1700
1208.7000;-60.4300;-57.2600;-3.1700
1208.8000;-60.4200;-57.2400;-3.1800
1208.9000;-60.4000;-57.2200;-3.1800
1209.0000;-60.3900;-57.2000;-3.1900
1209.1000;-60.3700;-57.1700;-3.2000
1209.2000;-60.3600;-57.1500;-3.2100
1209.3000;-60.3500;-57.1300;-3.2200
1209.4000;-60.3300;-57.1000;-3.2300
1209.5000;-60.3200;-57.0800;-3.2400
1209.6000;-60.3000;-57.0500;-3.2500
1209.7000;-60.2900;-57.0300;-3.2600
1209.8000;-60.2700;-57.0000;-3.2700
1209.9000;-60.2600;-56.9700;-3.2900
1210.0000;-60.2500;-56.9500;-3.3000
1210.1000;-60.2400;-56.9200;-3.3200
1210.2000;-60.2300;-56.8900;-3.3400
1210.3000;-60.2100;-56.8600;-3.3500
1210.4000;-60.2000;-56.8400;-3.3600
1210.5000;-60.1900;-56.8100;-3.3800
1210.6000;-60.1800;-56.7800;-3.4000
1210.7000;-60.1800;-56.7600;-3.4200
1210.8000;-60.1700;-56.7300;-3.4400
1210.9000;-60.1600;-56.7100;-3.4500
1211.0000;-60.1600;-56.6800;-3.4800
1211.1000;-60.1500;-56.6500;-3.5000
1211.2000;-60.1500;-56.6300;-3.5200
1211.3000;-60.1500;-56.6000;-3.5500
1211.4000;-60.1400;-56.5800;-3.5600
1211.5000;-60.1400;-56.5600;-3.5800
1211.6000;-60.1400;-56.5300;-3.6100
1211.7000;-60.1400;-56.5100;-3.6300
1211.8000;-60.1500;-56.4900;-3.6600
1211.9000;-60.1500;-56.4600;-3.6900
1212.0000;-60.1500;-56.4400;-3.7100
1212.1000;-60.1600;-56.4300;-3.7300
1212.2000;-60.1600;-56.4100;-3.7500
1212.3000;-60.1700;-56.3900;-3.7800
1212.4000;-60.1700;-56.3700;-3.8000
1212.5000;-60.1800;-56.3500;-3.8300
1212.6000;-60.1800;-56.3300;-3.8500
1212.7000;-60.1800;-56.3100;-3.8700
1212.8000;-60.1800;-56.3000;-3.8800
1212.9000;-60.1800;-56.2800;-3.9000
1213.0000;-60.1800;-56.2700;-3.9100
1213.1000;-60.1800;-56.2500;-3.9300
1213.2000;-60.1700;-56.2300;-3.9400
1213.3000;-60.1700;-56.2200;-3.9500
1213.4000;-60.1600;-56.2000;-3.9600
1213.5000;-60.1500;-56.1900;-3.9600
1213.6000;-60.1400;-56.1700;-3.9700
1213.7000;-60.1300;-56.1600;-3.9700
1213.8000;-60.1100;-56.1400;-3.9700
1213.9000;-60.1000;-56.1300;-3.9700
1214.0000;-60.0800;-56.1100;-3.9700
1214.1000;-60.0600;-56.0900;-3.9700
1214.2000;-60.0400;-56.0800;-3.9600
1214.3000;-60.0100;-56.0600;-3.9500
1214.4000;-59.9800;-56.0400;-3.9400
1214.5000;-59.9500;-56.0300;-3.9200
1214.6000;-59.9200;-56.0100;-3.9100
1214.7000;-59.8900;-55.9900;-3.9000
1214.8000;-59.8600;-55.9700;-3.8900
1214.9000;-59.8200;-55.9500;-3.8700
1215.0000;-59.7900;-55.9300;-3.8600
1215.1000;-59.7500;-55.9000;-3.8500
1215.2000;-59.7100;-55.8800;-3.8300
1215.3000;-59.6700;-55.8600;-3.8100
1215.4000;-59.6300;-55.8400;-3.7900
1215.5000;-59.5800;-55.8200;-3.7600
1215.6000;-59.5400;-55.7900;-3.7500
1215.7000;-59.5000;-55.7700;-3.7300
1215.8000;-59.4500;-55.7400;-3.7100
1215.9000;-59.4100;-55.7200;-3.6900
1216.0000;-59.3700;-55.6900;-3.6800
1216.1000;-59.3200;-55.6600;-3.6600
1216.2000;-59.2800;-55.6300;-3.6500
1216.3000;-59.2300;-55.6100;-3.6200
1216.4000;-59.1900;-55.5800;-3.6100
1216.5000;-59.1400;-55.5500;-3.5900
1216.6000;-59.1000;-55.5200;-3.5800
1216.7000;-59.0500;-55.4900;-3.5600
1216.8000;-59.0100;-55.4600;-3.5500
1216.9000;-58.9600;-55.4300;-3.5300
1217.0000;-58.9200;-55.4000;-3.5200
1217.1000;-58.8700;-55.3700;-3.5000
1217.2000;-58.8200;-55.3400;-3.4800
