Wavelength (nm);Intensity (dBm)
1751.0;1751.0
1550.0;-69.34
1550.1;-69.35
1550.2;-69.34
1550.3;-69.32
1550.4;-69.3
1550.5;-69.31
1550.6;-69.32
1550.7;-69.32
1550.8;-69.32
1550.9;-69.32
1551.0;-69.31
1551.1;-69.3
1551.2;-69.29
1551.3;-69.28
1551.4;-69.27
1551.5;-69.25
1551.6;-69.23
1551.7;-69.2
1551.8;-69.18
1551.9;-69.18
1552.0;-69.17
1552.1;-69.16
1552.2;-69.15
1552.3;-69.15
1552.4;-69.14
1552.5;-69.13
1552.6;-69.11
1552.7;-69.1
1552.8;-69.1
1552.9;-69.07
1553.0;-69.05
1553.1;-69.04
1553.2;-69.04
1553.3;-69.02
1553.4;-69.02
1553.5;-69.01
1553.6;-69.01
1553.7;-69.02
1553.8;-69.01
1553.9;-69.0
1554.0;-69.01
1554.1;-69.01
1554.2;-69.02
1554.3;-69.02
1554.4;-69.0
1554.5;-69.0
1554.6;-68.99
1554.7;-68.97
1554.8;-68.95
1554.9;-68.94
1555.0;-68.91
1555.1;-68.88
1555.2;-68.85
1555.3;-68.84
1555.4;-68.83
1555.5;-68.82
1555.6;-68.8
1555.7;-68.78
1555.8;-68.75
1555.9;-68.75
1556.0;-68.75
1556.1;-68.74
1556.2;-68.73
1556.3;-68.72
1556.4;-68.71
1556.5;-68.7
1556.6;-68.69
1556.7;-68.7
1556.8;-68.7
1556.9;-68.69
1557.0;-68.68
1557.1;-68.67
1557.2;-68.66
1557.3;-68.63
1557.4;-68.6
1557.5;-68.59
1557.6;-68.57
1557.7;-68.54
1557.8;-68.51
1557.9;-68.51
1558.0;-68.51
1558.1;-68.51
1558.2;-68.51
1558.3;-68.51
1558.4;-68.51
1558.5;-68.51
1558.6;-68.49
1558.7;-68.5
1558.8;-68.5
1558.9;-68.5
1559.0;-68.49
1559.1;-68.47
1559.2;-68.46
1559.3;-68.45
1559.4;-68.44
1559.5;-68.44
1559.6;-68.44
1559.7;-68.43
1559.8;-68.42
1559.9;-68.4
1560.0;-68.38
1560.1;-68.36
1560.2;-68.34
1560.3;-68.35
1560.4;-68.33
1560.5;-68.31
1560.6;-68.3
1560.7;-68.29
1560.8;-68.29
1560.9;-68.28
1561.0;-68.28
1561.1;-68.29
1561.2;-68.29
1561.3;-68.27
1561.4;-68.26
1561.5;-68.25
1561.6;-68.23
1561.7;-68.23
1561.8;-68.22
1561.9;-68.21
1562.0;-68.19
1562.1;-68.18
1562.2;-68.14
1562.3;-68.12
1562.4;-68.11
1562.5;-68.1
1562.6;-68.09
1562.7;-68.07
1562.8;-68.06
1562.9;-68.06
1563.0;-68.06
1563.1;-68.04
1563.2;-68.02
1563.3;-68.01
1563.4;-68.0
1563.5;-68.0
1563.6;-68.0
1563.7;-67.98
1563.8;-67.96
1563.9;-67.94
1564.0;-67.9
1564.1;-67.87
1564.2;-67.85
1564.3;-67.84
1564.4;-67.82
1564.5;-67.79
1564.6;-67.77
1564.7;-67.77
1564.8;-67.77
1564.9;-67.76
1565.0;-67.77
1565.1;-67.78
1565.2;-67.78
1565.3;-67.77
1565.4;-67.77
1565.5;-67.77
1565.6;-67.76
1565.7;-67.74
1565.8;-67.72
1565.9;-67.7
1566.0;-67.68
1566.1;-67.66
1566.2;-67.65
1566.3;-67.63
1566.4;-67.62
1566.5;-67.6
1566.6;-67.59
1566.7;-67.58
1566.8;-67.56
1566.9;-67.54
1567.0;-67.53
1567.1;-67.51
1567.2;-67.49
1567.3;-67.47
1567.4;-67.45
1567.5;-67.44
1567.6;-67.43
1567.7;-67.42
1567.8;-67.41
1567.9;-67.41
1568.0;-67.4
1568.1;-67.4
1568.2;-67.39
1568.3;-67.38
1568.4;-67.35
